car_id,Transmission,Engine Size (cm3),Fuel Type,Powertrain,CO2 emission,Engine Size (cm3) (bins)
2660,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
2661,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),124,1350
2662,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),124,1350
2663,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),128,1350
2664,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),137,1350
2665,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),126,1350
2666,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),127,1350
2667,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),126,1350
2668,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),127,1350
2669,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),136,1350
2670,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),126,1350
2671,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),136,1350
2672,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),124,1350
2673,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),125,1350
2674,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),125,1350
2675,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),125,1350
2676,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),136,1350
2677,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),126,1350
2678,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5818,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5819,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5820,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5821,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5822,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5823,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5824,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5825,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5828,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5829,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5833,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5834,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5835,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5838,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5839,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5846,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5847,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),128,1350
5848,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5849,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),128,1350
5850,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5851,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),128,1350
5858,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5859,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5862,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5863,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5865,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5884,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5885,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),118,1350
5886,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5887,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),118,1350
5888,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5889,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5890,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5891,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
5892,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
5910,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
5911,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),121,1350
5912,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),121,1350
5913,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),121,1350
5914,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5915,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),121,1350
5916,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5917,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),121,1350
5918,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5919,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5920,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),121,1350
5921,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),123,1350
5751,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),103,1350
5752,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),103,1350
5808,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
5809,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
5810,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
5811,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
5812,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
5813,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
5814,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
5815,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),109,1350
5816,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),109,1350
5817,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),109,1350
5826,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
5827,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5830,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
5831,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
5832,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5836,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5837,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
5840,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5841,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5842,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5843,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5844,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5845,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5852,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
5853,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
5854,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
5855,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
5856,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5857,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5860,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5861,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5864,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5867,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
5869,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
5870,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
5871,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
5873,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5874,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5876,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),101,1350
5877,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),102,1350
5878,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),101,1350
5879,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),102,1350
5893,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
5894,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
5895,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),102,1350
5896,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),102,1350
5897,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),102,1350
5902,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5903,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5904,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
5905,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
5906,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),103,1350
5907,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),103,1350
5908,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),103,1350
5909,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),103,1350
5959,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),94,1350
5960,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),104,1350
5961,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),108,1350
5962,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),94,1350
5963,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),94,1350
5964,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),104,1350
5965,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),94,1350
5966,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),109,1350
5967,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),104,1350
5968,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),94,1350
5969,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),135,1350
5970,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),132,1350
1712,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),127,1350
1716,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),130,1350
1723,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),131,1350
1725,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),131,1350
1729,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),145,1350
1730,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),152,1350
1731,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),159,1350
1732,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),168,1350
2159,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),158,1350
2160,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),158,1350
2162,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),166,1350
2163,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),166,1350
2167,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),166,1350
2169,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),169,1350
2170,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),168,1350
2171,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),169,1350
2183,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),158,1350
2185,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),166,1350
2281,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),129,1350
2296,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),132,1350
2297,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),146,1350
2298,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),129,1350
4683,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
4684,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
4697,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),117,1350
4698,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),117,1350
4701,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),114,1350
4702,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),117,1350
4711,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
4712,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
4719,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),109,1350
4720,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),114,1350
4729,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
4730,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),115,1350
4739,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),108,1350
4740,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
4749,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),109,1350
4750,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
4764,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
4765,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
4768,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),108,1350
4769,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),108,1350
4772,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),109,1350
4773,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
4774,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
4775,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),111,1350
4780,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
4781,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),112,1350
4784,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),109,1350
4785,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),113,1350
4789,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),109,1350
4790,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),110,1350
4793,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),109,1350
4794,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),109,1350
5295,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),99,1350
5296,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),101,1350
5305,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),99,1350
5306,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),99,1350
5315,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),99,1350
5316,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),99,1350
5337,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),99,1350
5338,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),101,1350
5355,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),99,1350
5356,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
5383,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),99,1350
5384,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),99,1350
5391,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
5392,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
5395,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),99,1350
5396,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),99,1350
5401,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
5402,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),101,1350
5407,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
5408,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
5413,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),99,1350
5414,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
5421,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
5422,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),101,1350
5425,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
5426,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
5439,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
5440,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
5443,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
5444,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),100,1350
2738,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),124,1350
2739,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
2740,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
2741,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),125,1350
2742,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),125,1350
2743,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),127,1350
2744,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),127,1350
2745,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),128,1350
2746,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),125,1350
2747,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),124,1350
2748,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
2749,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),119,1350
2750,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),125,1350
2751,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),124,1350
2752,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),126,1350
2753,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),126,1350
2754,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),126,1350
2755,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),127,1350
2756,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),125,1350
2793,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),145,1350
2794,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),144,1350
2795,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129,1350
2796,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129,1350
2797,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129,1350
2798,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129,1350
2799,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),130,1350
2800,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),136,1350
2801,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),136,1350
2802,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),136,1350
2803,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),137,1350
2804,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),137,1350
2805,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),144,1350
2806,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),145,1350
2807,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),143,1350
2808,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),144,1350
2809,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),144,1350
2810,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),143,1350
5806,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),120,1350
5807,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),125,1350
5931,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),160,1350
5932,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),160,1350
5933,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),159,1350
5955,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),145,1350
6005,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131,1350
6006,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129,1350
6007,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131,1350
6008,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131,1350
6009,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131,1350
6010,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),131,1350
6011,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129,1350
6012,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),129,1350
